id,pnr_number,journey_id,train_id,coach_id,seat_number,passenger_name,passenger_age,passenger_gender,boarding_station,destination_station,journey_date,departure_time,arrival_time,fare,status,booked_at,confirmed_at,cancelled_at,blocked_at,block_expires_at,external_booking_reference,version
110,9281277533,30,398,3207,50,Waheeda Raina,17,FEMALE,Ahmedabad,Jaipur,2026-01-16,05:10:00,14:15:00,1090.1041465308685,CANCELLED,2025-12-29T15:46:51.765Z,,2025-12-29T15:51:31.765Z,,,,0
111,4466754437,30,398,3207,74,Heena Naik,35,OTHER,Ahmedabad,Jaipur,2026-01-16,05:10:00,14:15:00,1260.14714365201,CANCELLED,2025-12-29T15:47:01.765Z,,2025-12-29T15:51:31.765Z,,,,0
112,1467546237,30,398,3203,28,Vivaan Kulkarni,51,MALE,Ahmedabad,Jaipur,2026-01-16,05:10:00,14:15:00,1276.3882955727481,CANCELLED,2025-12-29T15:47:11.765Z,,2025-12-29T15:51:31.765Z,,,,0
113,7622630451,31,238,5049,40,Asha Shinde,26,FEMALE,Mumbai CST,Chennai Central,2026-01-14,21:05:00,03:20:00,1467.073799839035,CONFIRMED,2025-12-16T15:54:02.580Z,2025-12-16T15:55:02.580Z,,,,,0
114,2385086123,31,238,5047,64,Rajeshwari Sethi,30,MALE,Mumbai CST,Chennai Central,2026-01-14,21:05:00,03:20:00,1643.6935095419499,CONFIRMED,2025-12-16T15:54:12.580Z,2025-12-16T15:55:02.580Z,,,,,0
115,1779983978,31,238,5046,55,Ishaan Kumar,7,MALE,Mumbai CST,Chennai Central,2026-01-14,21:05:00,03:20:00,1633.361230316156,CONFIRMED,2025-12-16T15:54:22.580Z,2025-12-16T15:55:02.580Z,,,,,0
116,6258258652,31,238,5046,27,Shreyas Shukla,9,OTHER,Mumbai CST,Chennai Central,2026-01-14,21:05:00,03:20:00,1399.3614116164708,CONFIRMED,2025-12-16T15:54:32.580Z,2025-12-16T15:55:02.580Z,,,,,0
117,5077078474,31,238,5045,39,Shweta Bhat,25,FEMALE,Mumbai CST,Chennai Central,2026-01-14,21:05:00,03:20:00,2291.3671347845407,CONFIRMED,2025-12-16T15:54:42.580Z,2025-12-16T15:55:02.580Z,,,,,0
118,3542311857,31,238,5050,30,Shalini Sandhu,27,FEMALE,Mumbai CST,Chennai Central,2026-01-14,21:05:00,03:20:00,1472.0524494476972,CONFIRMED,2025-12-16T15:54:52.580Z,2025-12-16T15:55:02.580Z,,,,,0
119,3830316303,32,50,877,61,Veena Paul,48,FEMALE,Bhopal Junction,Jaipur,2025-12-27,01:25:00,03:55:00,1177.8222265476495,BLOCKED,2025-12-14T22:28:05.025Z,,,2025-12-14T22:28:05.025Z,2025-12-14T22:32:05.025Z,,0
120,8582240660,32,50,888,54,Aanya Rajput,9,MALE,Bhopal Junction,Jaipur,2025-12-27,01:25:00,03:55:00,145.6244263501389,BLOCKED,2025-12-14T22:28:15.025Z,,,2025-12-14T22:28:15.025Z,2025-12-14T22:32:05.025Z,,0
121,3252169236,32,50,878,80,Vedant Mittal,20,OTHER,Bhopal Junction,Jaipur,2025-12-27,01:25:00,03:55:00,1291.1081075880504,BLOCKED,2025-12-14T22:28:25.025Z,,,2025-12-14T22:28:25.025Z,2025-12-14T22:32:05.025Z,,0
122,1268374313,33,136,259,81,Vasanti Natarajan,8,MALE,Udaipur City,Pune Junction,2025-12-30,10:20:00,19:00:00,977.3387688165576,CONFIRMED,2025-12-09T05:45:15.191Z,2025-12-09T05:46:15.191Z,,,,,0
123,6536550685,33,136,258,59,Jai Kapoor,12,OTHER,Udaipur City,Pune Junction,2025-12-30,10:20:00,19:00:00,995.5216641554022,CONFIRMED,2025-12-09T05:45:25.191Z,2025-12-09T05:46:15.191Z,,,,,0
124,6770327669,33,136,262,78,Subhash Naidu,44,MALE,Udaipur City,Pune Junction,2025-12-30,10:20:00,19:00:00,458.2034660663758,CONFIRMED,2025-12-09T05:45:35.191Z,2025-12-09T05:46:15.191Z,,,,,0
125,7941845942,33,136,254,88,Ramesh Sarkar,45,MALE,Udaipur City,Pune Junction,2025-12-30,10:20:00,19:00:00,1697.909707799899,CONFIRMED,2025-12-09T05:45:45.191Z,2025-12-09T05:46:15.191Z,,,,,0
126,9860434477,34,289,2243,9,Shailesh Dubey,57,MALE,Patna Junction,Jodhpur,2026-01-11,16:40:00,23:40:00,115.49312577213617,CANCELLED,2025-12-17T05:54:05.016Z,,2025-12-17T05:59:05.016Z,,,,0
127,3521391127,34,289,2234,100,Arpita Lahiri,61,MALE,Patna Junction,Jodhpur,2026-01-11,16:40:00,23:40:00,608.4438055674051,CANCELLED,2025-12-17T05:54:15.016Z,,2025-12-17T05:59:05.016Z,,,,0
128,6644688584,34,289,2237,24,Yash Khurana,30,OTHER,Patna Junction,Jodhpur,2026-01-11,16:40:00,23:40:00,236.78158417057062,CANCELLED,2025-12-17T05:54:25.016Z,,2025-12-17T05:59:05.016Z,,,,0
129,5530933498,34,289,2233,17,Dia Narayanan,22,OTHER,Patna Junction,Jodhpur,2026-01-11,16:40:00,23:40:00,591.4856784326922,CANCELLED,2025-12-17T05:54:35.016Z,,2025-12-17T05:59:05.016Z,,,,0
130,6473700055,34,289,2238,98,Celina Ahmed,62,MALE,Patna Junction,Jodhpur,2026-01-11,16:40:00,23:40:00,240.12867707972117,CANCELLED,2025-12-17T05:54:45.016Z,,2025-12-17T05:59:05.016Z,,,,0
131,9134417303,35,198,3628,97,Lajwanti Anantharaman,33,OTHER,Lucknow,Bhopal Junction,2026-01-04,07:45:00,05:30:00,943.8421907734319,CONFIRMED,2025-12-21T01:04:26.539Z,2025-12-21T01:05:26.539Z,,,,,0
132,8501038972,35,198,3627,87,Swati Kamath,23,FEMALE,Lucknow,Bhopal Junction,2026-01-04,07:45:00,05:30:00,926.5939059058878,CONFIRMED,2025-12-21T01:04:36.539Z,2025-12-21T01:05:26.539Z,,,,,0
133,2707709932,35,198,3629,74,Aryan Subramaniam,62,OTHER,Lucknow,Bhopal Junction,2026-01-04,07:45:00,05:30:00,873.6491203806944,CONFIRMED,2025-12-21T01:04:46.539Z,2025-12-21T01:05:26.539Z,,,,,0
134,9548949933,35,198,3629,17,Tanvi Khanna,62,FEMALE,Lucknow,Bhopal Junction,2026-01-04,07:45:00,05:30:00,978.4498906430445,CONFIRMED,2025-12-21T01:04:56.539Z,2025-12-21T01:05:26.539Z,,,,,0
135,6024709548,35,198,3625,68,Arnav Shaikh,56,OTHER,Lucknow,Bhopal Junction,2026-01-04,07:45:00,05:30:00,880.748647894782,CONFIRMED,2025-12-21T01:05:06.539Z,2025-12-21T01:05:26.539Z,,,,,0
136,6742638869,36,107,4919,30,Sonali Mishra,58,OTHER,Vadodara,Agra Cantt,2026-01-12,18:10:00,19:30:00,1355.438375048221,CONFIRMED,2025-12-29T09:32:43.997Z,2025-12-29T09:33:43.997Z,,,,,0
137,8413337548,36,107,4917,12,Naveen Viswanathan,61,MALE,Vadodara,Agra Cantt,2026-01-12,18:10:00,19:30:00,2361.9806102828047,CONFIRMED,2025-12-29T09:32:53.997Z,2025-12-29T09:33:43.997Z,,,,,0
138,4717323884,36,107,4923,1,Parth Raghavan,39,FEMALE,Vadodara,Agra Cantt,2026-01-12,18:10:00,19:30:00,1549.1215522171738,CONFIRMED,2025-12-29T09:33:03.997Z,2025-12-29T09:33:43.997Z,,,,,0
139,3243521283,36,107,4916,70,Satish Talwar,64,FEMALE,Vadodara,Agra Cantt,2026-01-12,18:10:00,19:30:00,2628.9116473677404,CONFIRMED,2025-12-29T09:33:13.997Z,2025-12-29T09:33:43.997Z,,,,,0
140,1863023818,36,107,4920,97,Arjun Singhal,45,OTHER,Vadodara,Agra Cantt,2026-01-12,18:10:00,19:30:00,1355.387848098753,CONFIRMED,2025-12-29T09:33:23.997Z,2025-12-29T09:33:43.997Z,,,,,0
141,6698519129,37,153,4347,44,Prem Rathore,23,OTHER,Patna Junction,Lucknow,2026-01-11,02:50:00,08:35:00,429.9966709094281,CONFIRMED,2025-12-23T22:31:44.855Z,2025-12-23T22:32:44.855Z,,,,,0
142,4945314904,38,236,3685,70,Deepak Kamble,5,MALE,Chennai Central,Jodhpur,2026-01-12,18:50:00,01:15:00,986.7931070243262,CONFIRMED,2026-01-04T23:59:07.586Z,2026-01-05T00:00:07.586Z,,,,,0
143,4078463588,38,236,3686,99,Deepti Dutta,30,MALE,Chennai Central,Jodhpur,2026-01-12,18:50:00,01:15:00,833.0456431521,CONFIRMED,2026-01-04T23:59:17.586Z,2026-01-05T00:00:07.586Z,,,,,0
144,5997760676,38,236,3687,89,Katrina Grewal,64,MALE,Chennai Central,Jodhpur,2026-01-12,18:50:00,01:15:00,812.2513988871357,CONFIRMED,2026-01-04T23:59:27.586Z,2026-01-05T00:00:07.586Z,,,,,0
145,7669604826,38,236,3682,7,Vikram Bhatt,54,OTHER,Chennai Central,Jodhpur,2026-01-12,18:50:00,01:15:00,917.9713417127889,CONFIRMED,2026-01-04T23:59:37.586Z,2026-01-05T00:00:07.586Z,,,,,0
146,9762130788,38,236,3683,82,Lata Tandon,48,OTHER,Chennai Central,Jodhpur,2026-01-12,18:50:00,01:15:00,934.5439212346223,CONFIRMED,2026-01-04T23:59:47.586Z,2026-01-05T00:00:07.586Z,,,,,0
147,6412582569,38,236,3688,45,Damini Menon,69,FEMALE,Chennai Central,Jodhpur,2026-01-12,18:50:00,01:15:00,828.131752265029,CONFIRMED,2026-01-04T23:59:57.586Z,2026-01-05T00:00:07.586Z,,,,,0
148,1435178037,39,148,4949,58,Umesh Sanyal,33,FEMALE,Mumbai CST,Vadodara,2025-12-23,17:20:00,16:35:00,2362.3570251104106,CONFIRMED,2025-12-22T23:53:55.445Z,2025-12-22T23:54:55.445Z,,,,,0
149,9198381107,40,78,1849,18,Ragini Jadhav,18,FEMALE,Ernakulam,Gwalior,2026-01-13,19:05:00,00:25:00,658.5553399886583,CANCELLED,2025-12-21T13:24:49.669Z,,2025-12-21T13:29:49.669Z,,,,0
150,8418259535,40,78,1852,92,Sandhya Banerjee,26,FEMALE,Ernakulam,Gwalior,2026-01-13,19:05:00,00:25:00,245.23444506209952,CANCELLED,2025-12-21T13:24:59.669Z,,2025-12-21T13:29:49.669Z,,,,0
151,7800644948,40,78,1851,34,Mohini Gopalakrishnan,40,MALE,Ernakulam,Gwalior,2026-01-13,19:05:00,00:25:00,262.851677964105,CANCELLED,2025-12-21T13:25:09.669Z,,2025-12-21T13:29:49.669Z,,,,0
152,3128360930,40,78,1848,12,Manoj Desai,21,FEMALE,Ernakulam,Gwalior,2026-01-13,19:05:00,00:25:00,652.713009117935,CANCELLED,2025-12-21T13:25:19.669Z,,2025-12-21T13:29:49.669Z,,,,0
153,3343819053,40,78,1848,95,Akhil Thakkar,25,FEMALE,Ernakulam,Gwalior,2026-01-13,19:05:00,00:25:00,559.456523791263,CANCELLED,2025-12-21T13:25:29.669Z,,2025-12-21T13:29:49.669Z,,,,0
154,4991639077,40,78,1850,1,Priyanka Senapati,34,FEMALE,Ernakulam,Gwalior,2026-01-13,19:05:00,00:25:00,249.44203521042203,CANCELLED,2025-12-21T13:25:39.669Z,,2025-12-21T13:29:49.669Z,,,,0
155,5401552086,41,280,5094,43,Manjari Rajaraman,53,OTHER,Howrah,Jaipur,2026-01-22,08:00:00,06:45:00,1489.3648019325312,CONFIRMED,2026-01-11T13:33:25.882Z,2026-01-11T13:34:25.882Z,,,,,0
156,3089585963,41,280,5094,91,Darsh Tripathi,56,FEMALE,Howrah,Jaipur,2026-01-22,08:00:00,06:45:00,1411.9984591417672,CONFIRMED,2026-01-11T13:33:35.882Z,2026-01-11T13:34:25.882Z,,,,,0
157,8970806193,41,280,5096,76,Harsh Parida,56,FEMALE,Howrah,Jaipur,2026-01-22,08:00:00,06:45:00,1513.94103723337,CONFIRMED,2026-01-11T13:33:45.882Z,2026-01-11T13:34:25.882Z,,,,,0
158,3901900119,41,280,5094,2,Vidya Chowdhury,11,OTHER,Howrah,Jaipur,2026-01-22,08:00:00,06:45:00,1533.987572221826,CONFIRMED,2026-01-11T13:33:55.882Z,2026-01-11T13:34:25.882Z,,,,,0
159,4992944359,42,325,551,80,Lisa Mohanty,38,OTHER,Vadodara,Nagpur,2025-12-22,08:10:00,04:35:00,548.1035650340551,BLOCK_EXPIRED,2025-12-12T11:54:40.456Z,,,,,,0
160,4347810870,42,325,546,90,Sita Gill,63,OTHER,Vadodara,Nagpur,2025-12-22,08:10:00,04:35:00,1044.4044783848105,BLOCK_EXPIRED,2025-12-12T11:54:50.456Z,,,,,,0
161,1989128555,42,325,550,68,Ashish Reddy,41,MALE,Vadodara,Nagpur,2025-12-22,08:10:00,04:35:00,508.8302565745703,BLOCK_EXPIRED,2025-12-12T11:55:00.456Z,,,,,,0
162,6329526700,43,366,3874,88,Sridevi Bhandary,45,OTHER,Patna Junction,Ahmedabad,2025-12-16,18:15:00,04:55:00,914.1508850407187,BLOCKED,2025-12-14T20:31:46.327Z,,,2025-12-14T20:31:46.327Z,2025-12-14T20:35:46.327Z,,0
163,9365722252,43,366,3873,44,Radha Chatterjee,59,FEMALE,Patna Junction,Ahmedabad,2025-12-16,18:15:00,04:55:00,966.5455960859919,BLOCKED,2025-12-14T20:31:56.327Z,,,2025-12-14T20:31:56.327Z,2025-12-14T20:35:46.327Z,,0
164,4612127517,43,366,3875,62,Ganesh Kohli,29,MALE,Patna Junction,Ahmedabad,2025-12-16,18:15:00,04:55:00,945.5692044596875,BLOCKED,2025-12-14T20:32:06.327Z,,,2025-12-14T20:32:06.327Z,2025-12-14T20:35:46.327Z,,0
165,3297182819,44,46,2659,55,Shivam Upadhyay,54,FEMALE,Bangalore City,Agra Cantt,2026-01-04,18:50:00,07:40:00,1889.9529131456286,BLOCK_EXPIRED,2025-12-26T05:01:40.122Z,,,,,,0
166,4569264587,44,46,2665,33,Durga Nambiar,6,FEMALE,Bangalore City,Agra Cantt,2026-01-04,18:50:00,07:40:00,1086.6191018958168,BLOCK_EXPIRED,2025-12-26T05:01:50.122Z,,,,,,0
167,9853575768,44,46,2662,61,Roshni Bajaj,68,MALE,Bangalore City,Agra Cantt,2026-01-04,18:50:00,07:40:00,1082.4242355509498,BLOCK_EXPIRED,2025-12-26T05:02:00.122Z,,,,,,0
168,2237589524,44,46,2664,39,Dinesh Panicker,29,MALE,Bangalore City,Agra Cantt,2026-01-04,18:50:00,07:40:00,1296.3055663427313,BLOCK_EXPIRED,2025-12-26T05:02:10.122Z,,,,,,0
169,8461144449,44,46,2661,78,Nakul Prasad,60,MALE,Bangalore City,Agra Cantt,2026-01-04,18:50:00,07:40:00,1899.9904637820916,BLOCK_EXPIRED,2025-12-26T05:02:20.122Z,,,,,,0
170,1514534606,44,46,2659,11,Nargis Shankar,66,FEMALE,Bangalore City,Agra Cantt,2026-01-04,18:50:00,07:40:00,2135.5151999977415,BLOCK_EXPIRED,2025-12-26T05:02:30.122Z,,,,,,0
171,2118647662,45,61,146,37,Girish Chakraborty,40,OTHER,Patna Junction,Howrah,2025-12-30,05:20:00,21:05:00,1649.2617623630279,BLOCK_EXPIRED,2025-12-17T23:12:37.813Z,,,,,,0
172,9259698823,45,61,148,53,Rishabh Anand,56,FEMALE,Patna Junction,Howrah,2025-12-30,05:20:00,21:05:00,1714.3959046037605,BLOCK_EXPIRED,2025-12-17T23:12:47.813Z,,,,,,0
173,3824259937,45,61,151,13,Taapsee Ali,61,MALE,Patna Junction,Howrah,2025-12-30,05:20:00,21:05:00,951.9371408839594,BLOCK_EXPIRED,2025-12-17T23:12:57.813Z,,,,,,0
174,6345981281,45,61,155,49,Raveena Dhillon,7,OTHER,Patna Junction,Howrah,2025-12-30,05:20:00,21:05:00,514.3160640953503,BLOCK_EXPIRED,2025-12-17T23:13:07.813Z,,,,,,0
175,3579516322,45,61,148,38,Shivansh Prakash,41,MALE,Patna Junction,Howrah,2025-12-30,05:20:00,21:05:00,1957.4622313438122,BLOCK_EXPIRED,2025-12-17T23:13:17.813Z,,,,,,0
176,2011714995,45,61,148,15,Padma Jaiswal,20,MALE,Patna Junction,Howrah,2025-12-30,05:20:00,21:05:00,1928.0404947669313,BLOCK_EXPIRED,2025-12-17T23:13:27.813Z,,,,,,0
177,8267651135,46,386,3934,33,Jaya Patel,64,FEMALE,Jodhpur,Indore,2026-01-19,21:00:00,10:05:00,843.3773525699816,CONFIRMED,2026-01-15T03:48:04.856Z,2026-01-15T03:49:04.856Z,,,,,0
178,7138745118,46,386,3930,61,Ishita Khatri,27,MALE,Jodhpur,Indore,2026-01-19,21:00:00,10:05:00,1806.067631176286,CONFIRMED,2026-01-15T03:48:14.856Z,2026-01-15T03:49:04.856Z,,,,,0
179,3902664435,46,386,3934,13,Chandra Nair,45,OTHER,Jodhpur,Indore,2026-01-19,21:00:00,10:05:00,885.0499245294664,CONFIRMED,2026-01-15T03:48:24.856Z,2026-01-15T03:49:04.856Z,,,,,0
180,9013866268,46,386,3933,8,Hemant Bose,16,FEMALE,Jodhpur,Indore,2026-01-19,21:00:00,10:05:00,829.6984101766111,CONFIRMED,2026-01-15T03:48:34.856Z,2026-01-15T03:49:04.856Z,,,,,0
181,9889733719,46,386,3930,54,Chetan Joshi,18,FEMALE,Jodhpur,Indore,2026-01-19,21:00:00,10:05:00,1853.0304722769756,CONFIRMED,2026-01-15T03:48:44.856Z,2026-01-15T03:49:04.856Z,,,,,0
182,9753083629,47,232,4471,50,Sudarshan Begum,28,OTHER,Vadodara,Bangalore City,2026-01-11,02:40:00,13:40:00,1366.3660552164026,BLOCKED,2025-12-29T11:00:55.247Z,,,2025-12-29T11:00:55.247Z,2025-12-29T11:04:55.247Z,,0
183,6690966418,47,232,4470,39,Sachin Sen,15,MALE,Vadodara,Bangalore City,2026-01-11,02:40:00,13:40:00,1360.3991423399953,BLOCKED,2025-12-29T11:01:05.247Z,,,2025-12-29T11:01:05.247Z,2025-12-29T11:04:55.247Z,,0
184,2194150434,48,83,954,71,Mala Khan,10,OTHER,Hyderabad Deccan,Shri Mata Vaishno Devi,2026-01-24,10:25:00,19:25:00,310.1328628756105,CONFIRMED,2026-01-04T14:09:27.879Z,2026-01-04T14:10:27.879Z,,,,,0
185,7060259133,48,83,960,77,Sanjay Nayak,53,FEMALE,Hyderabad Deccan,Shri Mata Vaishno Devi,2026-01-24,10:25:00,19:25:00,154.92979526597824,CONFIRMED,2026-01-04T14:09:37.879Z,2026-01-04T14:10:27.879Z,,,,,0
186,4255178504,49,399,3977,84,Smita Garg,48,MALE,Indore,Patna Junction,2026-01-21,05:15:00,05:45:00,907.0855654963123,CONFIRMED,2026-01-16T08:15:31.519Z,2026-01-16T08:16:31.519Z,,,,,0
187,5445903683,49,399,3978,18,Bharat Hegde,55,OTHER,Indore,Patna Junction,2026-01-21,05:15:00,05:45:00,971.1844453512518,CONFIRMED,2026-01-16T08:15:41.519Z,2026-01-16T08:16:31.519Z,,,,,0
188,4943260572,49,399,3970,15,Narmada Alam,17,FEMALE,Indore,Patna Junction,2026-01-21,05:15:00,05:45:00,1932.4419039346378,CONFIRMED,2026-01-16T08:15:51.519Z,2026-01-16T08:16:31.519Z,,,,,0
189,9183677051,49,399,3976,68,Aadhya Kaul,8,OTHER,Indore,Patna Junction,2026-01-21,05:15:00,05:45:00,955.7826606220596,CONFIRMED,2026-01-16T08:16:01.519Z,2026-01-16T08:16:31.519Z,,,,,0
190,6607711943,50,475,777,57,Ranjana Trivedi,15,OTHER,Ahmedabad,Jaipur,2026-01-27,00:15:00,05:15:00,1042.3665488031706,BLOCKED,2026-01-16T14:04:41.864Z,,,2026-01-16T14:04:41.864Z,2026-01-16T14:08:41.864Z,,0
191,1677709093,50,475,770,35,Indira Gokhale,36,FEMALE,Ahmedabad,Jaipur,2026-01-27,00:15:00,05:15:00,1777.191448788728,BLOCKED,2026-01-16T14:04:51.864Z,,,2026-01-16T14:04:51.864Z,2026-01-16T14:08:41.864Z,,0
192,7813839139,50,475,780,28,Tanmay Sharma,16,MALE,Ahmedabad,Jaipur,2026-01-27,00:15:00,05:15:00,481.3206991917522,BLOCKED,2026-01-16T14:05:01.864Z,,,2026-01-16T14:05:01.864Z,2026-01-16T14:08:41.864Z,,0
193,7788709339,51,404,4685,24,Vishal Unnikrishnan,55,MALE,Pune Junction,Hyderabad Deccan,2025-12-19,10:50:00,15:50:00,775.7557238246061,CONFIRMED,2025-12-18T10:10:19.085Z,2025-12-18T10:11:19.085Z,,,,,0
194,9479481167,51,404,4682,12,Suraj Singh,28,OTHER,Pune Junction,Hyderabad Deccan,2025-12-19,10:50:00,15:50:00,753.6591461340328,CONFIRMED,2025-12-18T10:10:29.085Z,2025-12-18T10:11:19.085Z,,,,,0
195,5332641283,51,404,4689,39,Harini Gupta,64,MALE,Pune Junction,Hyderabad Deccan,2025-12-19,10:50:00,15:50:00,391.8295859996439,CONFIRMED,2025-12-18T10:10:39.085Z,2025-12-18T10:11:19.085Z,,,,,0
196,3224679096,52,288,3762,77,Mukesh Kapoor,66,OTHER,Shri Mata Vaishno Devi,Jodhpur,2025-12-22,02:20:00,22:45:00,840.3867090595667,CONFIRMED,2025-12-09T21:01:14.214Z,2025-12-09T21:02:14.214Z,,,,,0
197,3725377191,52,288,3766,59,Gaurav Vaidyanathan,55,MALE,Shri Mata Vaishno Devi,Jodhpur,2025-12-22,02:20:00,22:45:00,827.2854213241127,CONFIRMED,2025-12-09T21:01:24.214Z,2025-12-09T21:02:14.214Z,,,,,0
198,1782133997,52,288,3766,23,Naman Bajaj,51,OTHER,Shri Mata Vaishno Devi,Jodhpur,2025-12-22,02:20:00,22:45:00,962.1972087332003,CONFIRMED,2025-12-09T21:01:34.214Z,2025-12-09T21:02:14.214Z,,,,,0
199,3292957662,52,288,3760,14,Genelia Kelkar,55,OTHER,Shri Mata Vaishno Devi,Jodhpur,2025-12-22,02:20:00,22:45:00,1729.8803811317862,CONFIRMED,2025-12-09T21:01:44.214Z,2025-12-09T21:02:14.214Z,,,,,0
200,2015399827,53,247,2168,35,Ayush Sahoo,61,FEMALE,Shri Mata Vaishno Devi,Ernakulam,2025-12-25,04:25:00,05:35:00,613.2473712735886,CONFIRMED,2025-12-03T17:07:38.602Z,2025-12-03T17:08:38.602Z,,,,,0
201,6120558921,53,247,2167,37,Hriday Dhillon,66,FEMALE,Shri Mata Vaishno Devi,Ernakulam,2025-12-25,04:25:00,05:35:00,656.1684378923254,CONFIRMED,2025-12-03T17:07:48.602Z,2025-12-03T17:08:38.602Z,,,,,0
202,1239167832,53,247,2168,70,Praful Mehta,8,OTHER,Shri Mata Vaishno Devi,Ernakulam,2025-12-25,04:25:00,05:35:00,600.9707053273506,CONFIRMED,2025-12-03T17:07:58.602Z,2025-12-03T17:08:38.602Z,,,,,0
203,4807641331,53,247,2171,34,Rajiv Mitra,13,FEMALE,Shri Mata Vaishno Devi,Ernakulam,2025-12-25,04:25:00,05:35:00,231.01648262603828,CONFIRMED,2025-12-03T17:08:08.602Z,2025-12-03T17:08:38.602Z,,,,,0
204,1210970135,54,332,1414,74,Ritesh Khan,58,FEMALE,Patna Junction,New Delhi,2026-01-09,20:30:00,12:05:00,287.09926330929164,CONFIRMED,2025-12-30T15:52:44.800Z,2025-12-30T15:53:44.800Z,,,,,0
205,1901703746,54,332,1411,16,Kavita Sharma,67,FEMALE,Patna Junction,New Delhi,2026-01-09,20:30:00,12:05:00,299.33470274058163,CONFIRMED,2025-12-30T15:52:54.800Z,2025-12-30T15:53:44.800Z,,,,,0
206,2416693861,55,442,691,50,Shabana Mittal,37,OTHER,Udaipur City,Jaipur,2025-12-20,09:15:00,08:15:00,999.1389812351287,CONFIRMED,2025-11-22T14:37:25.901Z,2025-11-22T14:38:25.901Z,,,,,0
207,3108126745,56,73,4880,15,Chandan Acharya,5,FEMALE,Indore,Mumbai Central,2025-12-30,21:30:00,01:35:00,1503.9360372668705,CONFIRMED,2025-12-14T16:51:47.220Z,2025-12-14T16:52:47.220Z,,,,,0
208,2145915728,56,73,4882,14,Indu Malik,7,FEMALE,Indore,Mumbai Central,2025-12-30,21:30:00,01:35:00,1462.5406981970734,CONFIRMED,2025-12-14T16:51:57.220Z,2025-12-14T16:52:47.220Z,,,,,0
209,1157078982,56,73,4882,22,Uday Anand,44,OTHER,Indore,Mumbai Central,2025-12-30,21:30:00,01:35:00,1491.1568043231393,CONFIRMED,2025-12-14T16:52:07.220Z,2025-12-14T16:52:47.220Z,,,,,0
210,5481816230,56,73,4877,26,Kiaan Chopra,67,OTHER,Indore,Mumbai Central,2025-12-30,21:30:00,01:35:00,2732.771395965645,CONFIRMED,2025-12-14T16:52:17.220Z,2025-12-14T16:52:47.220Z,,,,,0
211,8578644020,56,73,4876,74,Amina Raghavan,52,MALE,Indore,Mumbai Central,2025-12-30,21:30:00,01:35:00,2470.5124340350826,CONFIRMED,2025-12-14T16:52:27.220Z,2025-12-14T16:52:47.220Z,,,,,0
212,7602463085,56,73,4876,21,Ravi Sethi,66,MALE,Indore,Mumbai Central,2025-12-30,21:30:00,01:35:00,2579.3255401887927,CONFIRMED,2025-12-14T16:52:37.220Z,2025-12-14T16:52:47.220Z,,,,,0
213,9094614771,57,319,4569,8,Vaibhav Khurana,19,OTHER,Lucknow,Nagpur,2026-01-18,01:00:00,17:55:00,362.2765608363491,CANCELLED,2026-01-04T23:41:55.744Z,,2026-01-04T23:46:55.744Z,,,,0
214,7523595489,57,319,4560,72,Vivek Swamy,30,OTHER,Lucknow,Nagpur,2026-01-18,01:00:00,17:55:00,1297.638684959934,CANCELLED,2026-01-04T23:42:05.744Z,,2026-01-04T23:46:55.744Z,,,,0
215,6609056193,58,342,1444,73,Vasudha Tiwari,5,FEMALE,Jaipur,Ernakulam,2026-01-24,18:40:00,02:10:00,660.4585257281066,CONFIRMED,2026-01-12T22:09:02.853Z,2026-01-12T22:10:02.853Z,,,,,0
216,3385833570,58,342,1451,44,Archana Deshmukh,68,OTHER,Jaipur,Ernakulam,2026-01-24,18:40:00,02:10:00,136.97107293817206,CONFIRMED,2026-01-12T22:09:12.853Z,2026-01-12T22:10:02.853Z,,,,,0
217,4047710072,58,342,1452,16,Ananya Rao,28,OTHER,Jaipur,Ernakulam,2026-01-24,18:40:00,02:10:00,149.29219924316232,CONFIRMED,2026-01-12T22:09:22.853Z,2026-01-12T22:10:02.853Z,,,,,0
218,2450280187,58,342,1451,43,Tulsi Iyer,66,FEMALE,Jaipur,Ernakulam,2026-01-24,18:40:00,02:10:00,141.1049437408779,CONFIRMED,2026-01-12T22:09:32.853Z,2026-01-12T22:10:02.853Z,,,,,0
219,2040176190,58,342,1448,50,Kamala Kamble,14,FEMALE,Jaipur,Ernakulam,2026-01-24,18:40:00,02:10:00,305.1356608560534,CONFIRMED,2026-01-12T22:09:42.853Z,2026-01-12T22:10:02.853Z,,,,,0
220,6408765482,59,499,4817,57,Yamini Natarajan,31,FEMALE,Bhopal Junction,Vadodara,2025-12-25,00:55:00,19:05:00,401.47465991752745,CONFIRMED,2025-12-17T00:27:57.576Z,2025-12-17T00:28:57.576Z,,,,,0
221,1911259622,59,499,4814,54,Santosh Shankar,39,FEMALE,Bhopal Junction,Vadodara,2025-12-25,00:55:00,19:05:00,864.3855010593003,CONFIRMED,2025-12-17T00:28:07.576Z,2025-12-17T00:28:57.576Z,,,,,0
222,8669683167,59,499,4811,75,Aadvik Dhawan,23,MALE,Bhopal Junction,Vadodara,2025-12-25,00:55:00,19:05:00,1424.630340980196,CONFIRMED,2025-12-17T00:28:17.576Z,2025-12-17T00:28:57.576Z,,,,,0
